SEARCH_ENGINE,DOMAIN,CATALOG_NUMBER,TITLE,DESCRIPTION,URL,RANK,IS_SPONSORED
YAHOO,coxreels.com,1125-6-50-EA,Industrial Cable Reel - Customized Cord Reel Solutions,Alert Reel Manufacturing - Leading Manufacturer Of Premium Retractable Power Cord Reels. Keep Your Cords Organized and Within Reach with Our Durable and Affordable Cord Reels! ,https://r.search.yahoo.com/cbclk2/dWU9Qjg0ODY0Rjk5NEFCNENDRCZ1dD0xNjk3MjAwMTY5MjAyJnVvPTc3MTcyMTYxMjg5NDQ0Jmx0PTImcz0xJmVzPWM3SHJXZGdHUFNfOGJlRDQ2aDExUTkwUjVNUnBJcERRRmlOekZVaUk-/RV=2/RE=1697228969/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8TvICCAOW-wEsUN83g-_xdDVUCUyus0V8FM6Z8ddQHPqrVVTfcNzgGOkqyaH5iQ99qkkk5xrYC0FlINR85tiZOdZaMSOG_Al--oGaGc843jqiVNTU1t6HPijgKTTSIjD_HQzjP_GP4QO95D87LhKROCwGYIzwZzlQw46pLmVcnTcTTOSDnEebFjJALHiT7RAV1t2fQA%26u%3daHR0cHMlM2ElMmYlMmZhbGVydHJlZWxzLmNvbSUyZnByb2R1Y3QtY2F0ZWdvcnklMmZjb3JkLXJlZWxzJTJmJTNmdXRtX3Rlcm0lM2Rjb3JkJTI1MjByZWVsJTI2dXRtX2NhbXBhaWduJTNkUDElMmItJTJiQ29yZCUyYlJlZWxzJTI2dXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fbWVkaXVtJTNkcHBjJTI2aHNhX2FjYyUzZDQ0NTE3NDkyNjAlMjZoc2FfY2FtJTNkMTk2MzgwODUzNTclMjZoc2FfZ3JwJTNkMTIzNDc1MTkwMDIwMTI4OSUyNmhzYV9hZCUzZCUyNmhzYV9zcmMlM2RvJTI2aHNhX3RndCUzZGt3ZC03NzE3MjI2MTU0ODE3OSUzYWxvYy05MCUyNmhzYV9rdyUzZGNvcmQlMjUyMHJlZWwlMjZoc2FfbXQlM2RwJTI2aHNhX25ldCUzZGFkd29yZHMlMjZoc2FfdmVyJTNkMyUyNm1zY2xraWQlM2RiNDQxNDY5NWQ3YTQxMDM4MGYwZTIzYmNlZjhkNGVkMiUyNnV0bV9jb250ZW50JTNkQ29yZCUyNTIwUmVlbHM%26rlid%3db4414695d7a410380f0e23bcef8d4ed2/RK=2/RS=imU2FN12YTp0YPCoPMdFZxCrxpQ-;_ylc=cnQDMQ--?IG=0afec4a7a8514830be000000009286e1,2,True
YAHOO,coxreels.com,1125-6-50-EA,Shop cox reels - Amazon - Amazon.com Official Site,Find Deals on cox reels in Tools on Amazon. ,https://r.search.yahoo.com/cbclk2/dWU9Qjg0ODY0Rjk5NEFCNENDRCZ1dD0xNjk3MjAwMTY5MjAyJnVvPTgzNDk0NDI0NDEyMjUxJmx0PTImcz0xJmVzPWhwenVWUDhHUFM4a3g3dWtJd1B1Vkh2MTFXNG1YeGVQSnNheE5kRGU-/RV=2/RE=1697228969/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8mufuIkYHyVOeV-Hxg0CmOjVUCUyUZ7w-T11pDwDmG6hzhLyD4qSmgHsi1H11j5zuKIRSe0oLUB2ng2neD_fDy2SAsa29vmyqKSKtRLrXoh2oaRlC-5x-toyOFUHU0BOzFfAK586LwRE8qDCyNQk9QKmbPz0VK7fgpIALjq9Zg4ZYnv5j6ugglTPvtZKbzP3mFqbrug%26u%3daHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZGNveCUyYnJlZWxzJTI2aW5kZXglM2RpbmR1c3RyaWFsJTI2dGFnJTNkbWgwYi0yMCUyNnJlZiUzZHBkX3NsXzZzMWpjazkzYzlfcCUyNmFkZ3JwaWQlM2QxMzM1OTA3OTEwMzAzNzMzJTI2aHZhZGlkJTNkODM0OTQ0MjQ0MTIyNTElMjZodm5ldHclM2RvJTI2aHZxbXQlM2RwJTI2aHZibXQlM2RicCUyNmh2ZGV2JTNkYyUyNmh2bG9jaW50JTNkJTI2aHZsb2NwaHklM2QxNDkwNTMlMjZodnRhcmdpZCUzZGt3ZC04MzQ5NTExNzY5NjM5NiUzYWxvYy05MCUyNmh5ZGFkY3IlM2QxNDM4XzEwNDI0MjMx%26rlid%3d10456ade6b731cb296dd0ff7535aa8b8/RK=2/RS=3ZK7kEa0_rp3h3JfLdFq2kGXitA-;_ylc=cnQDMQ--?IG=0afec4a7a8514830be000000009286e1,3,False
YAHOO,coxreels.com,1125-6-50-EA,"Cable Reels - Shop Online Today - Top Brands, Great Prices","For Air, Electric, Water, & More. Cable Reels for Sale ",https://r.search.yahoo.com/cbclk2/dWU9Qjg0ODY0Rjk5NEFCNENDRCZ1dD0xNjk3MjAwMTY5MjAyJnVvPTc3NTE1NzMyMjk4OTk4Jmx0PTImcz0xJmVzPVhZSnRqYzRHUFM5ZmphbjZneGFXRnJUOUh3VjdSLmJtaEZvMTZoS2g-/RV=2/RE=1697228969/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8xiXU7pkT8g7_nXpJ_7WQPzVUCUxrR1OKczNncX0BCDpilvQ0mzpkyJzu6VQLKitpoe3OPNhrMaknytgJdLSh68uVmJqi-tUX2IuUHAyJMgsDN5nuqZGmG76qhWbT_N1247SfCMtgXE4QuBhO59YpNO4_l2fgq9dY0UF24AZSrwYbKkJrzoTp7KIdnM2f3u2kjmXk8A%26u%3daHR0cCUzYSUyZiUyZnd3dy5raXN0bGVyY3JhbmVhbmRob2lzdC5jb20lMmZwdXJjaGFzZS1jYWJsZS1yZWVscy5odG1sJTNmbXNjbGtpZCUzZDZhOGI2NzhkNDcwNDE5NWRkYzg1MDJhNDdmMmQ2Nzg2%26rlid%3d6a8b678d4704195ddc8502a47f2d6786/RK=2/RS=d7ukcfsf.Py0b90BNXW_GEm0.ew-;_ylc=cnQDMQ--?IG=0afec4a7a8514830be000000009286e1,4,False
YAHOO,coxreels.com,1125-6-50-EA,Buy Coxreels 1125-6-50 - Available - Power Transmission,This Item Ships Free! Check out Millions of Products. Hand Crank Hose Reel Air Chemical Fluid Transfer Fire Booster Hose Hydro Seeding ,https://r.search.yahoo.com/cbclk2/dWU9Qjg0ODY0Rjk5NEFCNENDRCZ1dD0xNjk3MjAwMTY5MjAyJnVvPTgyNzM4NjIxMzQyNDEwJmx0PTImcz0xJmVzPTJBM2hUcWdHUFM4a3NEVFk0SGlTaHhMbXpOWk1VOXFwc0Z3bUdjYy0-/RV=2/RE=1697228969/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de81OUk4HQlSh0-p6MKsPJ-DDVUCUyW9auD2YjEYswhpREm8RPNOXFdeizx3S3UMuoqO4OOXJB3hV8XLYE9TMPQWFldiaOMgPdn9C7OCZaCodR5y0Y8BWH1VamCdJjQtZsg8ysrlryXrvkr6-XbOsnILi8D4gwnDn00zYwBKc3PfgWSWF7Tl6itFkuqkJGoD3MrJ74H8w%26u%3daHR0cHMlM2ElMmYlMmZjbGlja3NlcnZlLmRhcnRzZWFyY2gubmV0JTJmbGluayUyZmNsaWNrJTNmbGlkJTNkNDM3MDAwNzgxMjg0NjA3MjUlMjZkc19zX2t3Z2lkJTNkNTg3MDAwMDg1NjE5MDE3MDglMjZkc19hX2NpZCUzZDY2NjczMTI3NiUyNmRzX2FfY2FpZCUzZDEyNDgxNjk5ODc2JTI2ZHNfYV9hZ2lkJTNkMTU0NTk0MjU3MDU2JTI2ZHNfYV9saWQlM2Rrd2QtMzIwMTUwNDk4MTEzJTI2JTI2ZHNfZV9hZGlkJTNkODI3Mzg2MjEzNDI0MTAlMjZkc19lX3RhcmdldF9pZCUzZGt3ZC04MjczOTMyNTMzMTMwMSUzYWxvYy05MCUyNiUyNmRzX2VfbmV0d29yayUzZG8lMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmd3d3Lnpvcm8uY29tJTJmY294cmVlbHMtaGFuZC1jcmFuay1ob3NlLXJlZWwtMWluLWlkLTExMjUtNi01MCUyZmklMmZHMTE2NzIwOSUyZiUzZmdjbGlkJTNkNmE4ZmFkNmNhMmMxMWQ4NmVkZDdjODQ1OWFlOGM3NDYlMjZnY2xzcmMlM2QzcC5kcyUyNiUyNm1zY2xraWQlM2Q2YThmYWQ2Y2EyYzExZDg2ZWRkN2M4NDU5YWU4Yzc0NiUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jYW1wYWlnbiUzZHRleHRfbnJfaW52X25hX25hX2NhdDQ0MzktQ29tcHJlc3NvcnMlMjUyMEFpciUyNTIwVGFua3MlMjUyMGFuZCUyNTIwUG5ldW1hdGljJTI1MjBQYXJ0cyUyNTIwLSUyNTIwSG9zZSUyNTIwYW5kJTI1MjBDYWJsZSUyNTIwUmVlbHMlMjUyMC0lMjUyMGJpbmclMjZ1dG1fdGVybSUzZDExMjUlMjUyMDYlMjUyMDUwJTI2dXRtX2NvbnRlbnQlM2RDT1hSRUVMUyUyNTIwJTI1MkIlMjUyMEhhbmQlMjUyMENyYW5rJTI1MjBIb3NlJTI1MjBSZWVscyUyNTIwJTI1MkIlMjUyMCUyNTI0TFQlMjUyMEcxMTY3MjA5%26rlid%3d6a8fad6ca2c11d86edd7c8459ae8c746/RK=2/RS=_.adiB.WPEGuZ1g4YGSBYe0DXW4-;_ylc=cnQDMQ--?IG=0afec4a7a8514830be000000009286e1,5,False
YAHOO,coxreels.com,1125-6-50-EA,www.onehydraulics.com › products › 1125/6/50-ea,"Coxreels 1125 Series hand crank and motorized hose reels have the features demanded by industry professionals. The industry preferred design features a sturdy one piece all welded A-frame base, low profile outlet riser and open drum slot design provides a non-crimping, flat smooth hose wrap.",https://www.onehydraulics.com/products/1125-6-50-ea,6,False
YAHOO,coxreels.com,1125-6-50-EA,www.mrosupply.com › 2517554_1125/6/50-ea_coxreels,The 1125-6-50-EA is produced by CoxReels and is described as a Coxreels 1125-6-50-EA. Contacts. USA +1 (888) 671-2883; MX +52 (33) 1930-9455; Chat Live; Email Us; FAQ ...,https://www.mrosupply.com/hydraulics-and-pneumatics/2517554_1125-6-50-ea_coxreels/,7,False
YAHOO,coxreels.com,1125-6-50-EA,www.profishop.us › p › coxreels-electric-115v-ac,"Coxreels Electric 115V AC Explosion Proof Motor Rewind Hose Reel: 1"" Inner Diameter, 50' hose capacity, less hose, 3000 PSI, 1175 Series, 1175-6-50-EA, 0674255826441 COXREELS® 1175 Series “” hand crank and motorized hose reels, like the 1125 Series, is an industry preferred design built with a larger chassis for larger hose capacities and ...",https://www.profishop.us/p/coxreels-electric-115v-ac-explosion-proof-motor-rewind-hose-reel-1-inner-diameter-50-hose-capacity-less-hose-3000-psi-1175-series-1175-6-50-ea,8,False
YAHOO,coxreels.com,1125-6-50-EA,pneumaticnow.com › product › coxreels-electric-115v,"Electric 115V Explosion Proof 1/2HP Motor Rewind Hose Reel: 1"" I.D., 50' hose capacity, less hose, 3000 PSI (888) 416-8714 - ¡se habla español! sales@pneumaticnow.com",https://pneumaticnow.com/product/coxreels-electric-115v-explosion-proof-1-2hp-motor-rewind-hose-reel-1-i-d-50-hose-capacity-less-hose-3000-psi-model-1125-6-50-ea/,9,False
YAHOO,coxreels.com,1125-6-50-EA,www.rshughes.com › coxreels_1125wcl_6_ea,R.S. Hughes carries hose reel to keep your facility organized and safe. Coxreels created the hose reel to hold a 300 ft hose. Coxreels created the hose reel to hold a 300 ft cable. It is important to consider the limits when purchasing a hose reel. The limits for this SKU are: 250 F. The reel is powered by a Electric. View technical details,https://www.rshughes.com/p/Coxreels-1125WCL-Series-Hose-Reel-300-Ft-Capacity-Electric-Drive-115V-1125WCL-6-EA/coxreels_1125wcl_6_ea/,10,False
YAHOO,coxreels.com,1125-6-50-EA,octopart.com › 1125/6/50-ea-coxreels-67155527,"Find the best pricing for Coxreels 1125-6-50-EA by comparing bulk discounts from 1 distributors. Octopart is the world's source for 1125-6-50-EA availability, pricing, and technical specs and other electronic parts.",https://octopart.com/1125-6-50-ea-coxreels-67155527,11,False
YAHOO,coxreels.com,1125-6-50-EA,www.industrialproducts.com › cox-1125/6/50-1125,"Coxreels 1125-6-50 1125 Series Hand Crank Hose Reel for 1"" x 50' Hoses. 1125 Series hand crank reels have the features demanded by industry professionals. The industry preferred design features a sturdy one piece all welded ""A"" frame base, low profile outlet riser and open drum slot design provides a non-crimping, flat smooth hose wrap.",https://www.industrialproducts.com/cox-1125-6-50-1125-series-hand-crank-hose-reel-for-1-inch-x-50-foot-hoses.html,12,False
YAHOO,coxreels.com,1125-6-35-EA,,,,1,False
YAHOO,coxreels.com,1125-6-35-EA,Shop cox reels - Amazon - Amazon.com Official Site,Find Deals on cox reels in Tools on Amazon. ,https://r.search.yahoo.com/cbclk2/dWU9MDE2RjY2MUVDREZGNDUxMSZ1dD0xNjk3MjAwMTcwODE3JnVvPTgzNDk0NDI0NDEyMjUxJmx0PTImcz0xJmVzPTZlX3JMSTBHUFM5RXRsbENnVEI0X3dVWTFXbzRkUHdtckdaMlMyby0-/RV=2/RE=1697228971/RO=10/RU=https%3a%2f%2fwww.bing.com%2faclick%3fld%3de8ZYwPdILrXbpnHO8Vqv4m5zVUCUyMy_0ZMxIFa509ds5cEG8lCUUL-ow7XuYTqb-ceABhNU_dxbk-Z_WfytEbSwYhQZW3OgUqnXMEYiowTsCAMdOCbuVDQMBNNCTau7-HHMvlamkzqT5Omf_8nWSvaBflbQwEYiD4kFAgBJtTS9aG6-56Crzk_3CvuockPS1vzGAtVA%26u%3daHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZGNveCUyYnJlZWxzJTI2aW5kZXglM2RpbmR1c3RyaWFsJTI2dGFnJTNkbWgwYi0yMCUyNnJlZiUzZHBkX3NsXzZzMWpjazkzYzlfcCUyNmFkZ3JwaWQlM2QxMzM1OTA3OTEwMzAzNzMzJTI2aHZhZGlkJTNkODM0OTQ0MjQ0MTIyNTElMjZodm5ldHclM2RvJTI2aHZxbXQlM2RwJTI2aHZibXQlM2RicCUyNmh2ZGV2JTNkYyUyNmh2bG9jaW50JTNkJTI2aHZsb2NwaHklM2QxNDkwNTMlMjZodnRhcmdpZCUzZGt3ZC04MzQ5NTExNzY5NjM5NiUzYWxvYy05MCUyNmh5ZGFkY3IlM2QxNDM4XzEwNDI0MjMx%26rlid%3d6935e751a3da1e0aeeab82789bf1dd5e/RK=2/RS=AgK5s_75_JUZL6ckJkSW6yAjSLI-;_ylc=cnQDMQ--?IG=0acebb04c9a54ccfa1000000006b2b23,2,False
YAHOO,coxreels.com,1125-6-35-EA,www.mrosupply.com › 2517521_1125/4/325-e_coxreels,"Klein Tools Speaker. Klein Tools 8-in-1. $7,500. GX-6F Pro Golf Range Finder. Bushnell Outdoorsman Speaker. Jaeger 24px Ratcheting Wrench Set. Aspen Beverage Bucket. The 1125-4-325-E is produced by CoxReels and is described as a Coxreels 1125-4-325-E.",https://www.mrosupply.com/hydraulics-and-pneumatics/2517521_1125-4-325-e_coxreels/,3,False
YAHOO,coxreels.com,1125-6-35-EA,www.amazon.com › dp › B005K8EA1M,"Oct 24, 2011 · ",https://www.amazon.com/Coxreels-112-3-50-Compact-Length-Included/dp/B005K8EA1M,4,False
YAHOO,coxreels.com,1125-6-35-EA,www.industrialproducts.com › cox-1125/6/50-1125,"Coxreels 1125-6-50 1125 Series Hand Crank Hose Reel for 1"" x 50' Hoses. 1125 Series hand crank reels have the features demanded by industry professionals. The industry preferred design features a sturdy one piece all welded ""A"" frame base, low profile outlet riser and open drum slot design provides a non-crimping, flat smooth hose wrap.",https://www.industrialproducts.com/cox-1125-6-50-1125-series-hand-crank-hose-reel-for-1-inch-x-50-foot-hoses.html,5,False
YAHOO,coxreels.com,1125-6-35-EA,www.coxreels.com › docs › catalogs,16 www.coreelco 1800.COXREEL ARA 5 WATER LOW PROFILE HAND CRANK & MOTORIZED 1125 SERIES WATER HOSE REELS 1125 & 1125 SS SERIES:: REEL SPECIFICATIONS • Machined solid brass 90° full-flow NPT swivel,https://www.coxreels.com/docs/catalogs/2023/Fire_Truck_Catalog_2023-LQ.pdf,6,False
YAHOO,coxreels.com,1125-6-35-EA,www.webstaurantstore.com › coxreels-1125/5/250,"Coxreels 1125-5-250 Details. Outfit your business with this Coxreels 1125-5-250 hand crank medium pressure hose reel! This hose reel is perfect for industrial businesses where space is limited, as it's designed to be used with a medium pressure 3/4"" x 250' air, water, or oil hose (sold separately). The single, welded, 12-gauge steel ""A"" frame ...",https://www.webstaurantstore.com/coxreels-1125-5-250-hand-crank-medium-pressure-hose-reel-for-3-4-x-250-hoses/44111255250.html,7,False
YAHOO,coxreels.com,1125-6-35-EA,www.coxreels.com › 100-series_8_9,"Features. Coxreels ® 100 Series hand crank hose reels are lightweight, compact, versatile reels that perform at working pressures up to 4,000 PSI. Save time and effort while increasing the safety of your work environment. The sturdy ""U"" shaped frame and all steel construction this one tough little reel. All listed models are supplied less hose.",https://www.coxreels.com/100-series_8_9.html,8,False
YAHOO,coxreels.com,1125-6-35-EA,www.mrosupply.com › 2517433_1125/5/100_coxreels,"CoxReels. Model. 1125-5-100. $410.09 Each. Free Shipping orders over $1. Add to Cart. #2832752. Coxreel 15353-18 Coxreel Top Rewind 4-Way Rollerbracket assembly 18"". Brand.",https://www.mrosupply.com/hydraulics-and-pneumatics/2517433_1125-5-100_coxreels/,9,False
YAHOO,coxreels.com,1125-5-250-EA,,,,1,False
